"","hn_1","best_match","street_type","base_function","spell_ave_true","suffix_true","both_true"
"10352",NA,"CUMBERLAND & RAILROAD","ST","CUMBERLAND & RAILROAD ST","CUMBERLAND & RAILROAD ST","CUMBERLAND & RAILROAD ST","CUMBERLAND & RAILROAD ST"
"10353",32,"HUDSON AVE","AVE","32 HUDSON AVE","THIRTY-TWO HUDSON AVE","32 HUDSON AVE","THIRTY-TWO HUDSON AVE"
"10354",NA,"BRG & JOHN","ST","BRG & JOHN ST","BRG & JOHN ST","BRG & JOHN ST","BRG & JOHN ST"
"10355",238,"JOHN","ST","238 JOHN ST","238 JOHN ST","238 JOHN ST","238 JOHN ST"
"10356",54,"HUDSON AVE","AVE","54 HUDSON AVE","FIFTY-FOUR HUDSON AVE","54 HUDSON AVE","FIFTY-FOUR HUDSON AVE"
"10357",NA,"SPENCER & MYRTLE AVE","AVE","SPENCER & MYRTLE AVE","SPENCER & MYRTLE AVE","SPENCER & MYRTLE AVE","SPENCER & MYRTLE AVE"
"10358",NA,"CT & AMITY","ST","CT & AMITY ST","CT & AMITY ST","CT & AMITY ST","CT & AMITY ST"
"10359",NA,"LIVINGSTON & HOYT","ST","LIVINGSTON & HOYT ST","LIVINGSTON & HOYT ST","LIVINGSTON & HOYT ST","LIVINGSTON & HOYT ST"
"10360",NA,"HUDSON AVE & TILLARY BROOKLYN E DI ECTOR Y.","AVE","HUDSON AVE & TILLARY BROOKLYN E DI ECTOR Y. AVE","HUDSON AVE & TILLARY BROOKLYN E DI ECTOR Y. AVE","HUDSON AVE & TILLARY BROOKLYN E DI ECTOR Y. AVE","HUDSON AVE & TILLARY BROOKLYN E DI ECTOR Y. AVE"
"10361",NA,"CT & AMITY","ST","CT & AMITY ST","CT & AMITY ST","CT & AMITY ST","CT & AMITY ST"
"10362",206,"PROSPCET","ST","206 PROSPCET ST","206 PROSPCET ST","206 PROSPCET ST","206 PROSPCET ST"
"10363",158,"FRONT","ST","158 FRONT ST","158 FRONT ST","158 FRONT ST","158 FRONT ST"
"10364",105,"HUDSON AVE","AVE","105 HUDSON AVE","ONE HUNDRED FIVE HUDSON AVE","105 HUDSON AVE","ONE HUNDRED FIVE HUDSON AVE"
"10365",39,"JAMES","ST","39 JAMES ST","39 JAMES ST","39 JAMES ST","39 JAMES ST"
"10366",91,"MIDDAGH","ST","91 MIDDAGH ST","91 MIDDAGH ST","91 MIDDAGH ST","91 MIDDAGH ST"
"10367",12,"TIFFANY PL","PL","12 TIFFANY PL","12 TIFFANY PL","12 TIFFANY PL","12 TIFFANY PL"
"10368",NA,"DEAN & SMITH","ST","DEAN & SMITH ST","DEAN & SMITH ST","DEAN & SMITH ST","DEAN & SMITH ST"
"10369",91,"MIDDAGH","ST","91 MIDDAGH ST","91 MIDDAGH ST","91 MIDDAGH ST","91 MIDDAGH ST"
"10370",131,"HUDSON AVE","AVE","131 HUDSON AVE","ONE HUNDRED THIRTY-ONE HUDSON AVE","131 HUDSON AVE","ONE HUNDRED THIRTY-ONE HUDSON AVE"
"10371",NA,"WATER & DOCK","ST","WATER & DOCK ST","WATER & DOCK ST","WATER & DOCK ST","WATER & DOCK ST"
"10372",NA,"CLINTON & FLUSHING AVE","AVE","CLINTON & FLUSHING AVE","CLINTON & FLUSHING AVE","CLINTON & FLUSHING AVE","CLINTON & FLUSHING AVE"
"10373",166,"JAY","ST","166 JAY ST","166 JAY ST","166 JAY ST","166 JAY ST"
"10374",111,"N NASSAU Y H 50 TILLARY","ST","111 N NASSAU Y H 50 TILLARY ST","111 N NASSAU Y H 50 TILLARY ST","111 N NASSAU Y H 50TH TILLARY ST","111 N NASSAU Y H 50TH TILLARY ST"
"10375",76,"DUFFIELD","ST","76 DUFFIELD ST","76 DUFFIELD ST","76 DUFFIELD ST","76 DUFFIELD ST"
"10376",NA,"HUDSON AVE & FLEET","AVE","HUDSON AVE & FLEET AVE","HUDSON AVE & FLEET AVE","HUDSON AVE & FLEET AVE","HUDSON AVE & FLEET AVE"
"10377",NA,"LOUIS H 222 HENRY","ST","LOUIS H 222 HENRY ST","LOUIS H 222 HENRY ST","LOUIS H 222ND HENRY ST","LOUIS H 222ND HENRY ST"
"10378",4,"HALLS BUILDINGS FURMAN","ST","4 HALLS BUILDINGS FURMAN ST","4 HALLS BUILDINGS FURMAN ST","4 HALLS BUILDINGS FURMAN ST","4 HALLS BUILDINGS FURMAN ST"
"10379",NA,"BUTLER & HOYT","ST","BUTLER & HOYT ST","BUTLER & HOYT ST","BUTLER & HOYT ST","BUTLER & HOYT ST"
"10380",59,"MAIN","ST","59 MAIN ST","59 MAIN ST","59 MAIN ST","59 MAIN ST"
"10381",NA,"VANDERBILT AVE & DEAN","AVE","VANDERBILT AVE & DEAN AVE","VANDERBILT AVE & DEAN AVE","VANDERBILT AVE & DEAN AVE","VANDERBILT AVE & DEAN AVE"
"10382",9,"HAMILTON AVE","AVE","9 HAMILTON AVE","NINE HAMILTON AVE","9 HAMILTON AVE","NINE HAMILTON AVE"
"10383",NA,"KENT & MYRTLE AVE","AVE","KENT & MYRTLE AVE","KENT & MYRTLE AVE","KENT & MYRTLE AVE","KENT & MYRTLE AVE"
"10384",141,"YORK","ST","141 YORK ST","141 YORK ST","141 YORK ST","141 YORK ST"
"10385",NA,"DEAN & VANDERBILT AVE","AVE","DEAN & VANDERBILT AVE","DEAN & VANDERBILT AVE","DEAN & VANDERBILT AVE","DEAN & VANDERBILT AVE"
"10386",172,"PROSPECT","ST","172 PROSPECT ST","172 PROSPECT ST","172 PROSPECT ST","172 PROSPECT ST"
"10387",NA,"ATLANTIC COTTAGE 95 ATLANTIC","ST","ATLANTIC COTTAGE 95 ATLANTIC ST","ATLANTIC COTTAGE 95 ATLANTIC ST","ATLANTIC COTTAGE 95TH ATLANTIC ST","ATLANTIC COTTAGE 95TH ATLANTIC ST"
"10388",84,"SMITH","ST","84 SMITH ST","84 SMITH ST","84 SMITH ST","84 SMITH ST"
"10389",147,"147 WATER & JAY","ST","147 147 WATER & JAY ST","147 147 WATER & JAY ST","147 147TH WATER & JAY ST","147 147TH WATER & JAY ST"
"10390",NA,"S FURMAN & DOUGHTY","ST","S FURMAN & DOUGHTY ST","S FURMAN & DOUGHTY ST","S FURMAN & DOUGHTY ST","S FURMAN & DOUGHTY ST"
"10391",NA,"STATE & BOND","ST","STATE & BOND ST","STATE & BOND ST","STATE & BOND ST","STATE & BOND ST"
"10392",141,"TILLARY","ST","141 TILLARY ST","141 TILLARY ST","141 TILLARY ST","141 TILLARY ST"
"10393",NA,"VANBRUNT & WOLCOTT RED HOOK","ST","VANBRUNT & WOLCOTT RED HOOK ST","VANBRUNT & WOLCOTT RED HOOK ST","VANBRUNT & WOLCOTT RED HOOK ST","VANBRUNT & WOLCOTT RED HOOK ST"
"10394",9,"HAMILTON AVE","AVE","9 HAMILTON AVE","NINE HAMILTON AVE","9 HAMILTON AVE","NINE HAMILTON AVE"
"10395",62,"STANTON","ST","62 STANTON ST","62 STANTON ST","62 STANTON ST","62 STANTON ST"
"10396",79,"HUDSON AVE","AVE","79 HUDSON AVE","SEVENTY-NINE HUDSON AVE","79 HUDSON AVE","SEVENTY-NINE HUDSON AVE"
"10397",37,"HICKS","ST","37 HICKS ST","37 HICKS ST","37 HICKS ST","37 HICKS ST"
"10398",80,"FRONT","ST","80 FRONT ST","80 FRONT ST","80 FRONT ST","80 FRONT ST"
"10399",81,"YORK","ST","81 YORK ST","81 YORK ST","81 YORK ST","81 YORK ST"
"10400",72,"N BROAD Y H 2 WILLOW","ST","72 N BROAD Y H 2 WILLOW ST","72 N BROAD Y H 2 WILLOW ST","72 N BROAD Y H 2ND WILLOW ST","72 N BROAD Y H 2ND WILLOW ST"
"10401",NA,"14S GOLD","ST","14S GOLD ST","14S GOLD ST","14THS GOLD ST","14THS GOLD ST"
"10402",NA,"PACIFIC & VANDERBILT AVE","AVE","PACIFIC & VANDERBILT AVE","PACIFIC & VANDERBILT AVE","PACIFIC & VANDERBILT AVE","PACIFIC & VANDERBILT AVE"
"10403",NA,"DEAN & UNDERHILL AVE","AVE","DEAN & UNDERHILL AVE","DEAN & UNDERHILL AVE","DEAN & UNDERHILL AVE","DEAN & UNDERHILL AVE"
"10404",NA,"DEAN & UNDERHILL AVE","AVE","DEAN & UNDERHILL AVE","DEAN & UNDERHILL AVE","DEAN & UNDERHILL AVE","DEAN & UNDERHILL AVE"
"10405",38,"FULTON AND 136 N WILLIAM Y H 19 CONCORD","ST","38 FULTON AND 136 N WILLIAM Y H 19 CONCORD ST","38 FULTON AND 136 N WILLIAM Y H 19 CONCORD ST","38 FULTON AND 136TH N WILLIAM Y H 19 CONCORD ST","38 FULTON AND 136TH N WILLIAM Y H 19 CONCORD ST"
"10406",NA,"VANBRTMT & DIKEMAN RED HOOK","ST","VANBRTMT & DIKEMAN RED HOOK ST","VANBRTMT & DIKEMAN RED HOOK ST","VANBRTMT & DIKEMAN RED HOOK ST","VANBRTMT & DIKEMAN RED HOOK ST"
"10407",NA,"HICKS & HAMILTON AVE","AVE","HICKS & HAMILTON AVE","HICKS & HAMILTON AVE","HICKS & HAMILTON AVE","HICKS & HAMILTON AVE"
"10408",118,"FRONT","ST","118 FRONT ST","118 FRONT ST","118 FRONT ST","118 FRONT ST"
"10409",NA,"MARY’S CATHOLIC CHURCH FRANKLIN & MYRTLE AVE","AVE","MARY’S CATHOLIC CHURCH FRANKLIN & MYRTLE AVE","MARY’S CATHOLIC CHURCH FRANKLIN & MYRTLE AVE","MARY’S CATHOLIC CHURCH FRANKLIN & MYRTLE AVE","MARY’S CATHOLIC CHURCH FRANKLIN & MYRTLE AVE"
"10410",100,"ORANGE","ST","100 ORANGE ST","100 ORANGE ST","100 ORANGE ST","100 ORANGE ST"
"10411",NA,"COLUMBIA & AMITY","ST","COLUMBIA & AMITY ST","COLUMBIA & AMITY ST","COLUMBIA & AMITY ST","COLUMBIA & AMITY ST"
"10412",11,"PROSPECT","ST","11 PROSPECT ST","11 PROSPECT ST","11 PROSPECT ST","11 PROSPECT ST"
"10413",NA,"KENT & PARK AVE","AVE","KENT & PARK AVE","KENT & PARK AVE","KENT & PARK AVE","KENT & PARK AVE"
"10414",44,"JAMES","ST","44 JAMES ST","44 JAMES ST","44 JAMES ST","44 JAMES ST"
"10415",3,"FRANKLIN PL","PL","3 FRANKLIN PL","3 FRANKLIN PL","3 FRANKLIN PL","3 FRANKLIN PL"
"10416",NA,"PRINCE & TILLARY","ST","PRINCE & TILLARY ST","PRINCE & TILLARY ST","PRINCE & TILLARY ST","PRINCE & TILLARY ST"
"10417",NA,"BEDLBRD","ST","BEDLBRD ST","BEDLBRD ST","BEDLBRD ST","BEDLBRD ST"
"10418",13,"PROSPECT","ST","13 PROSPECT ST","13 PROSPECT ST","13 PROSPECT ST","13 PROSPECT ST"
"10419",69,"HUDSON AVE","AVE","69 HUDSON AVE","SIXTY-NINE HUDSON AVE","69 HUDSON AVE","SIXTY-NINE HUDSON AVE"
"10420",35,"STATE","ST","35 STATE ST","35 STATE ST","35 STATE ST","35 STATE ST"
"10421",179,"TILLARY","ST","179 TILLARY ST","179 TILLARY ST","179 TILLARY ST","179 TILLARY ST"
"10422",NA,"18 & 3D AVE GOWANUS","AVE","18 & 3D AVE GOWANUS AVE","18 & 3D AVE GOWANUS AVE","18TH & 3D AVE GOWANUS AVE","18TH & 3D AVE GOWANUS AVE"
"10423",199,"GOLD","ST","199 GOLD ST","199 GOLD ST","199 GOLD ST","199 GOLD ST"
"10424",90,"LAWRENCE","ST","90 LAWRENCE ST","90 LAWRENCE ST","90 LAWRENCE ST","90 LAWRENCE ST"
"10425",135,"YORK","ST","135 YORK ST","135 YORK ST","135 YORK ST","135 YORK ST"
"10426",103,"HUDSON AVE","AVE","103 HUDSON AVE","ONE HUNDRED THREE HUDSON AVE","103 HUDSON AVE","ONE HUNDRED THREE HUDSON AVE"
"10427",NA,"AMITY & HICKS","ST","AMITY & HICKS ST","AMITY & HICKS ST","AMITY & HICKS ST","AMITY & HICKS ST"
"10428",18,"STATE","ST","18 STATE ST","18 STATE ST","18 STATE ST","18 STATE ST"
"10429",NA,"WILLOW & AMITY","ST","WILLOW & AMITY ST","WILLOW & AMITY ST","WILLOW & AMITY ST","WILLOW & AMITY ST"
"10430",NA,"TIN AND COPPER SMITH , 114 HUDSON AVE","AVE","TIN AND COPPER SMITH , 114 HUDSON AVE","TIN AND COPPER SMITH , 114 HUDSON AVE","TIN AND COPPER SMITH , 114TH HUDSON AVE","TIN AND COPPER SMITH , 114TH HUDSON AVE"
"10431",NA,"HICKS & HAMILTON AVE","AVE","HICKS & HAMILTON AVE","HICKS & HAMILTON AVE","HICKS & HAMILTON AVE","HICKS & HAMILTON AVE"
"10432",NA,"PRINCE & TILLARY","ST","PRINCE & TILLARY ST","PRINCE & TILLARY ST","PRINCE & TILLARY ST","PRINCE & TILLARY ST"
"10433",NA,"FLUSHING & BEDFORD AVE","AVE","FLUSHING & BEDFORD AVE","FLUSHING & BEDFORD AVE","FLUSHING & BEDFORD AVE","FLUSHING & BEDFORD AVE"
"10434",NA,"HENRY & HAMILTON AVE","AVE","HENRY & HAMILTON AVE","HENRY & HAMILTON AVE","HENRY & HAMILTON AVE","HENRY & HAMILTON AVE"
"10435",NA,"WILLOW & AMITY","ST","WILLOW & AMITY ST","WILLOW & AMITY ST","WILLOW & AMITY ST","WILLOW & AMITY ST"
"10436",NA,"MGUIRE THOMAS BUTCHER TILLARY & HUDSON AVE","AVE","MGUIRE THOMAS BUTCHER TILLARY & HUDSON AVE","MGUIRE THOMAS BUTCHER TILLARY & HUDSON AVE","MGUIRE THOMAS BUTCHER TILLARY & HUDSON AVE","MGUIRE THOMAS BUTCHER TILLARY & HUDSON AVE"
"10437",109,"YORK","ST","109 YORK ST","109 YORK ST","109 YORK ST","109 YORK ST"
"10438",NA,"FULTON & BOERUM","ST","FULTON & BOERUM ST","FULTON & BOERUM ST","FULTON & BOERUM ST","FULTON & BOERUM ST"
"10439",NA,"MGUIRE WILLIAM SHOEMAKER CAR)L & MYRTLE","ST","MGUIRE WILLIAM SHOEMAKER CAR)L & MYRTLE ST","MGUIRE WILLIAM SHOEMAKER CAR)L & MYRTLE ST","MGUIRE WILLIAM SHOEMAKER CAR)L & MYRTLE ST","MGUIRE WILLIAM SHOEMAKER CAR)L & MYRTLE ST"
"10440",121,"TILLARY","ST","121 TILLARY ST","121 TILLARY ST","121 TILLARY ST","121 TILLARY ST"
"10441",290,"PACIFIC","ST","290 PACIFIC ST","290 PACIFIC ST","290 PACIFIC ST","290 PACIFIC ST"
"10442",NA,"21 & 4 AVE GOWANUS","AVE","21 & 4 AVE GOWANUS AVE","21 & 4 AVE GOWANUS AVE","21ST & 4 AVE GOWANUS AVE","21ST & 4 AVE GOWANUS AVE"
"10443",23,"STATE","ST","23 STATE ST","23 STATE ST","23 STATE ST","23 STATE ST"
"10444",100,"YORK","ST","100 YORK ST","100 YORK ST","100 YORK ST","100 YORK ST"
"10445",146,"WILLOUGHBY","ST","146 WILLOUGHBY ST","146 WILLOUGHBY ST","146 WILLOUGHBY ST","146 WILLOUGHBY ST"
"10446",NA,"165.5 HUDSON AVE","AVE","165.5 HUDSON AVE","165.5 HUDSON AVE","165TH.5 HUDSON AVE","165TH.5 HUDSON AVE"
"10447",268,"268 HICKS & STATE","ST","268 268 HICKS & STATE ST","268 268 HICKS & STATE ST","268 268TH HICKS & STATE ST","268 268TH HICKS & STATE ST"
"10448",NA,"PLYMOUTH & BRG","BRG","PLYMOUTH & BRG","PLYMOUTH & BRG","PLYMOUTH & BRG","PLYMOUTH & BRG"
"10449",136,"FULTON H 76 MIDDAGH","ST","136 FULTON H 76 MIDDAGH ST","136 FULTON H 76 MIDDAGH ST","136 FULTON H 76TH MIDDAGH ST","136 FULTON H 76TH MIDDAGH ST"
"10450",NA,"UNDERHILL AVE & DEAN","AVE","UNDERHILL AVE & DEAN AVE","UNDERHILL AVE & DEAN AVE","UNDERHILL AVE & DEAN AVE","UNDERHILL AVE & DEAN AVE"
"10451",97,"MAIN","ST","97 MAIN ST","97 MAIN ST","97 MAIN ST","97 MAIN ST"
"10452",NA,"HICKS & DEGRAW","ST","HICKS & DEGRAW ST","HICKS & DEGRAW ST","HICKS & DEGRAW ST","HICKS & DEGRAW ST"
"10453",56,"ATLANTIC","ST","56 ATLANTIC ST","56 ATLANTIC ST","56 ATLANTIC ST","56 ATLANTIC ST"
"10454",14,"SYDNEY PL","PL","14 SYDNEY PL","14 SYDNEY PL","14 SYDNEY PL","14 SYDNEY PL"
"10455",NA,"VANDERBILT AVE & DEAN","AVE","VANDERBILT AVE & DEAN AVE","VANDERBILT AVE & DEAN AVE","VANDERBILT AVE & DEAN AVE","VANDERBILT AVE & DEAN AVE"
"10456",35,"35 DEAN & BOERUM","ST","35 35 DEAN & BOERUM ST","35 35 DEAN & BOERUM ST","35 35TH DEAN & BOERUM ST","35 35TH DEAN & BOERUM ST"
"10457",29,"FRONT","ST","29 FRONT ST","29 FRONT ST","29 FRONT ST","29 FRONT ST"
"10458",NA,"WATER & DOCK AI‘KAY ROBERT,226 HUDSON AVE N TILLARY","AVE","WATER & DOCK AI‘KAY ROBERT,226 HUDSON AVE N TILLARY AVE","WATER & DOCK AI‘KAY ROBERT,226 HUDSON AVE N TILLARY AVE","WATER & DOCK AI‘KAY ROBERT,226TH HUDSON AVE N TILLARY AVE","WATER & DOCK AI‘KAY ROBERT,226TH HUDSON AVE N TILLARY AVE"
"10459",NA,"FURMAN & JORALEMON","ST","FURMAN & JORALEMON ST","FURMAN & JORALEMON ST","FURMAN & JORALEMON ST","FURMAN & JORALEMON ST"
"10460",74,"MIDDAGH","ST","74 MIDDAGH ST","74 MIDDAGH ST","74 MIDDAGH ST","74 MIDDAGH ST"
"10461",173,"ADAMS","ST","173 ADAMS ST","173 ADAMS ST","173 ADAMS ST","173 ADAMS ST"
"10462",7,"JAMES","ST","7 JAMES ST","7 JAMES ST","7 JAMES ST","7 JAMES ST"
"10463",NA,"3S7 HUDSON AVE","AVE","3S7 HUDSON AVE","3S7 HUDSON AVE","3RDS7 HUDSON AVE","3RDS7 HUDSON AVE"
"10464",37,"KENT AVE","AVE","37 KENT AVE","THIRTY-SEVEN KENT AVE","37 KENT AVE","THIRTY-SEVEN KENT AVE"
"10465",NA,"N Y H 95 HIGH","ST","N Y H 95 HIGH ST","N Y H 95 HIGH ST","N Y H 95TH HIGH ST","N Y H 95TH HIGH ST"
"10466",207,"HIGH","ST","207 HIGH ST","207 HIGH ST","207 HIGH ST","207 HIGH ST"
"10467",NA,"JAMAICA RD & CLASSON AVE","AVE","JAMAICA RD & CLASSON AVE","JAMAICA RD & CLASSON AVE","JAMAICA RD & CLASSON AVE","JAMAICA RD & CLASSON AVE"
"10468",NA,"BEDFORD & MYRTLE AVE AI’KEE WILLIAM,N DEAN VANDERBILT AVE","AVE","BEDFORD & MYRTLE AVE AI’KEE WILLIAM,N DEAN VANDERBILT AVE","BEDFORD & MYRTLE AVE AI’KEE WILLIAM,N DEAN VANDERBILT AVE","BEDFORD & MYRTLE AVE AI’KEE WILLIAM,N DEAN VANDERBILT AVE","BEDFORD & MYRTLE AVE AI’KEE WILLIAM,N DEAN VANDERBILT AVE"
"10469",155,"GOLD","ST","155 GOLD ST","155 GOLD ST","155 GOLD ST","155 GOLD ST"
"10470",NA,"27 & 3D AVE GOWANUS","AVE","27 & 3D AVE GOWANUS AVE","27 & 3D AVE GOWANUS AVE","27TH & 3D AVE GOWANUS AVE","27TH & 3D AVE GOWANUS AVE"
"10471",NA,"SMITH & YVYCKOFF","ST","SMITH & YVYCKOFF ST","SMITH & YVYCKOFF ST","SMITH & YVYCKOFF ST","SMITH & YVYCKOFF ST"
"10472",NA,"OYSTER STORE SMITH & WYCKOFF","ST","OYSTER STORE SMITH & WYCKOFF ST","OYSTER STORE SMITH & WYCKOFF ST","OYSTER STORE SMITH & WYCKOFF ST","OYSTER STORE SMITH & WYCKOFF ST"
"10473",NA,"DOUGHTY & ELIZABETH","ST","DOUGHTY & ELIZABETH ST","DOUGHTY & ELIZABETH ST","DOUGHTY & ELIZABETH ST","DOUGHTY & ELIZABETH ST"
"10474",NA,"II JAY","ST","II JAY ST","II JAY ST","II JAY ST","II JAY ST"
"10475",NA,"KENT & PARK AVE","AVE","KENT & PARK AVE","KENT & PARK AVE","KENT & PARK AVE","KENT & PARK AVE"
"10476",NA,"DE KALB & HUDSON AVE","AVE","DE KALB & HUDSON AVE","DE KALB & HUDSON AVE","DE KALB & HUDSON AVE","DE KALB & HUDSON AVE"
"10477",28,"MAIN","ST","28 MAIN ST","28 MAIN ST","28 MAIN ST","28 MAIN ST"
"10478",NA,"BERGEN & SMITH","ST","BERGEN & SMITH ST","BERGEN & SMITH ST","BERGEN & SMITH ST","BERGEN & SMITH ST"
"10479",12,"12 GRAHAM & FLUSHING AVE","AVE","12 12 GRAHAM & FLUSHING AVE","TWELVE 12 GRAHAM & FLUSHING AVE","12 12TH GRAHAM & FLUSHING AVE","TWELVE 12TH GRAHAM & FLUSHING AVE"
"10480",40,"HUDSON AVE","AVE","40 HUDSON AVE","FORTY HUDSON AVE","40 HUDSON AVE","FORTY HUDSON AVE"
"10481",33,"MAIN","ST","33 MAIN ST","33 MAIN ST","33 MAIN ST","33 MAIN ST"
"10482",NA,"WALWORTH & FLUSHING AVE","AVE","WALWORTH & FLUSHING AVE","WALWORTH & FLUSHING AVE","WALWORTH & FLUSHING AVE","WALWORTH & FLUSHING AVE"
"10483",NA,"BOERUM & PACIFIC","ST","BOERUM & PACIFIC ST","BOERUM & PACIFIC ST","BOERUM & PACIFIC ST","BOERUM & PACIFIC ST"
"10484",87,"SKILLMAN & MYRTLE AVE","AVE","87 SKILLMAN & MYRTLE AVE","EIGHTY-SEVEN SKILLMAN & MYRTLE AVE","87 SKILLMAN & MYRTLE AVE","EIGHTY-SEVEN SKILLMAN & MYRTLE AVE"
"10485",NA,"52.5 PRINCE","ST","52.5 PRINCE ST","52.5 PRINCE ST","52ND.5 PRINCE ST","52ND.5 PRINCE ST"
"10486",120,"PRINCE","ST","120 PRINCE ST","120 PRINCE ST","120 PRINCE ST","120 PRINCE ST"
"10487",149,"FULTON","ST","149 FULTON ST","149 FULTON ST","149 FULTON ST","149 FULTON ST"
"10488",NA,"SMITH & BERGEN","ST","SMITH & BERGEN ST","SMITH & BERGEN ST","SMITH & BERGEN ST","SMITH & BERGEN ST"
"10489",NA,"WIDOW R 255 GOLD","ST","WIDOW R 255 GOLD ST","WIDOW R 255 GOLD ST","WIDOW R 255TH GOLD ST","WIDOW R 255TH GOLD ST"
"10490",219,"JAY","ST","219 JAY ST","219 JAY ST","219 JAY ST","219 JAY ST"
"10491",107,"HUDSON AVE","AVE","107 HUDSON AVE","ONE HUNDRED SEVEN HUDSON AVE","107 HUDSON AVE","ONE HUNDRED SEVEN HUDSON AVE"
"10492",NA,"WIDOW GROCERY HENRY & DEGRAW","ST","WIDOW GROCERY HENRY & DEGRAW ST","WIDOW GROCERY HENRY & DEGRAW ST","WIDOW GROCERY HENRY & DEGRAW ST","WIDOW GROCERY HENRY & DEGRAW ST"
"10493",250,"HUDSON AVE","AVE","250 HUDSON AVE","TWO HUNDRED FIFTY HUDSON AVE","250 HUDSON AVE","TWO HUNDRED FIFTY HUDSON AVE"
"10494",NA,"DOUGHTY & ELIZABETH","ST","DOUGHTY & ELIZABETH ST","DOUGHTY & ELIZABETH ST","DOUGHTY & ELIZABETH ST","DOUGHTY & ELIZABETH ST"
"10495",217,"PEARL","ST","217 PEARL ST","217 PEARL ST","217 PEARL ST","217 PEARL ST"
"10496",NA,"MYRTLE AVE & NAVY","AVE","MYRTLE AVE & NAVY AVE","MYRTLE AVE & NAVY AVE","MYRTLE AVE & NAVY AVE","MYRTLE AVE & NAVY AVE"
"10497",NA,"WATER & DOCK","ST","WATER & DOCK ST","WATER & DOCK ST","WATER & DOCK ST","WATER & DOCK ST"
"10498",208,"GOLD","ST","208 GOLD ST","208 GOLD ST","208 GOLD ST","208 GOLD ST"
"10499",8,"COTTAGE ROW FURMAN","ROW","8 COTTAGE ROW FURMAN ROW","8 COTTAGE ROW FURMAN ROW","8 COTTAGE ROW FURMAN ROW","8 COTTAGE ROW FURMAN ROW"
"10500",59,"BALTIC","ST","59 BALTIC ST","59 BALTIC ST","59 BALTIC ST","59 BALTIC ST"
"10501",2,"2 MCKENNY & DOUGHTY","ST","2 2 MCKENNY & DOUGHTY ST","2 2 MCKENNY & DOUGHTY ST","2 2ND MCKENNY & DOUGHTY ST","2 2ND MCKENNY & DOUGHTY ST"
"10502",265,"WASHINGTON","ST","265 WASHINGTON ST","265 WASHINGTON ST","265 WASHINGTON ST","265 WASHINGTON ST"
"10503",36,"LITTLE","ST","36 LITTLE ST","36 LITTLE ST","36 LITTLE ST","36 LITTLE ST"
"10504",NA,"N FURMAN Y’INE H 2 MCKENNEY","ST","N FURMAN Y’INE H 2 MCKENNEY ST","N FURMAN Y’INE H 2 MCKENNEY ST","N FURMAN Y’INE H 2ND MCKENNEY ST","N FURMAN Y’INE H 2ND MCKENNEY ST"
"10505",174,"MYRTLE AVE","AVE","174 MYRTLE AVE","ONE HUNDRED SEVENTY-FOUR MYRTLE AVE","174 MYRTLE AVE","ONE HUNDRED SEVENTY-FOUR MYRTLE AVE"
"10506",79,"HUDSON AVE","AVE","79 HUDSON AVE","SEVENTY-NINE HUDSON AVE","79 HUDSON AVE","SEVENTY-NINE HUDSON AVE"
"10507",32,"LITTLE","ST","32 LITTLE ST","32 LITTLE ST","32 LITTLE ST","32 LITTLE ST"
"10508",76,"YORK","ST","76 YORK ST","76 YORK ST","76 YORK ST","76 YORK ST"
"10509",NA,"GRAHAM SL & FLUSHING AVE","AVE","GRAHAM SL & FLUSHING AVE","GRAHAM SL & FLUSHING AVE","GRAHAM SL & FLUSHING AVE","GRAHAM SL & FLUSHING AVE"
"10510",221,"HUDSON AVE","AVE","221 HUDSON AVE","TWO HUNDRED TWENTY-ONE HUDSON AVE","221 HUDSON AVE","TWO HUNDRED TWENTY-ONE HUDSON AVE"
"10511",NA,"KENT & MYRTLE AVE","AVE","KENT & MYRTLE AVE","KENT & MYRTLE AVE","KENT & MYRTLE AVE","KENT & MYRTLE AVE"
"10512",197,"HIGH","ST","197 HIGH ST","197 HIGH ST","197 HIGH ST","197 HIGH ST"
"10513",137,"TILLARY","ST","137 TILLARY ST","137 TILLARY ST","137 TILLARY ST","137 TILLARY ST"
"10514",NA,"HUDSON AVE & CONCORD","AVE","HUDSON AVE & CONCORD AVE","HUDSON AVE & CONCORD AVE","HUDSON AVE & CONCORD AVE","HUDSON AVE & CONCORD AVE"
"10515",NA,"JOHN & PEARL","ST","JOHN & PEARL ST","JOHN & PEARL ST","JOHN & PEARL ST","JOHN & PEARL ST"
"10516",196,"YORK","ST","196 YORK ST","196 YORK ST","196 YORK ST","196 YORK ST"
"10517",NA,"WALWORTH B PARK AND FLUSHING AVE","AVE","WALWORTH B PARK AND FLUSHING AVE","WALWORTH B PARK AND FLUSHING AVE","WALWORTH B PARK AND FLUSHING AVE","WALWORTH B PARK AND FLUSHING AVE"
"10518",NA,"CARLL & WILLOUGHBY","ST","CARLL & WILLOUGHBY ST","CARLL & WILLOUGHBY ST","CARLL & WILLOUGHBY ST","CARLL & WILLOUGHBY ST"
"10519",120,"FRONT","ST","120 FRONT ST","120 FRONT ST","120 FRONT ST","120 FRONT ST"
"10520",323,"323 WATER & JAY","ST","323 323 WATER & JAY ST","323 323 WATER & JAY ST","323 323RD WATER & JAY ST","323 323RD WATER & JAY ST"
