,hn_1,best_match
39827,21.0,MERCER
39828,129.0,E 16
39829,201.0,W 18
39830,204.0,W 15
39831,197.0,AVE 3
39832,19.0,COMMERCE
39833,210.0,AVE 9
39834,149.0,BROADWAY
39835,163.0,CLINTON
39836,107.0,WARREN
39837,,
39838,,CT
39839,128.0,WILLIAM
39840,242.0,AVE 6
39841,250.0,AVE 10
39842,127.0,12
39843,301.0,W 19
39844,293.0,DELANCEY
39845,95.0,AVE 9
39846,20.0,CATHARINE
39847,13.0,CEDAR
39848,241.0,7
39849,42.0,ROBINSON
39850,170.0,BLEECKER
39851,37.0,W BROADWAY
39852,41.0,WHITE
39853,162.0,CHRISTO HE
39854,191.0,5
39855,229.0,CHURCH
39856,114.0,RIDGE
39857,201.0,2
39858,37.0,
39859,235.0,SPRING Y 1 HOUSTON
39860,,W MSBURG
39861,22.0,ALY 6
39862,267.0,PEARL
39863,17.0,HAMILTON
39864,39.0,WILLETT
39865,68.0,BARCLAY
39866,169.0,ORCHARD
39867,726.0,G WICH
39868,,E L4 & AVE B
39869,110.0,
39870,74.0,FULTON
39871,2.0,ABING
39872,250.0,MOTT
39873,12.0,WALKER
39874,271.0,FE 25
39875,165.0,W 16
39876,38.0,JAMES
39877,3.0,MINETTA LN
39878,,AVE E 4N 39
39879,,F 25 & AVE 2
39880,,BROOKLYN
39881,350.0,10
39882,66.0,ROBINSON
39883,,W 42D & AVE 9
39884,241.0,DELANCEY
39885,242.0,AVE 6
39886,210.0,ELIZABETH
39887,257.0,MADISON
39888,247.0,W 16
39889,216.0,ELIZABETH
39890,604.0,WATER
39891,33.0,PRINCE
39892,93.0,CHIFF
39893,139.0,WASHINGTON
39894,182.0,HESTER
39895,80.0,SHERIFF
39896,127.0,3
39897,143.0,AND BWRY
39898,76.0,WILLIAM
39899,65.0,BALTIC BKIYW
39900,292.0,2
39901,2.0,GRAMERCY PARK
39902,,BKLYN
39903,85.0,CHRYSTIE
39904,259.0,CENTRE
39905,27.0,LEONARD
39906,,JERSEY CITY
39907,21.0,WALL
39908,15.0,HUDSON
39909,128.0,2
39910,,TROY
39911,84.0,PIKE SLIP
39912,88.0,E BROADWAY
39913,48.0,3
39914,310.0,BROADWAY
39915,224.0,SPRIN
39916,49.0,MANGIN AND 1
39917,23.0,W WASHINGTON P
39918,31.0,COLUMBIA QN
39919,2.0,E 13
39920,,AVE E QN 13
39921,680.0,WASHINGTON JOHN ROOME
39922,61.0,MANGIN 49 MANGIN
39923,2.0,ABING
39924,,ART OE TE
39925,,EE EE
39926,398.0,GRAND
39927,106.0,BROAD 2189
39928,56.0,BOWERY
39929,163.0,E 21
39930,46.0,E BROADWAY
39931,97.0,W 20
39932,157.0,W BROADWAY
39933,95.0,NORTH MOORE
39934,13.0,NORTH MOORE
39935,,118CLINTN
39936,141.0,AVE C
39937,5.0,LEROY PL
39938,152.0,PRINCE
39939,191.0,W 17
39940,316.0,PEARL
39941,382.0,BROOME
39942,12.0,WILLETT
39943,81.0,CLINTON
39944,63.0,LEWIS
39945,114.0,AVE 1
39946,28.0,CHRISTOPHER
39947,56.0,PRINCE
39948,202.0,DELANCEY
39949,63.0,ROSE
39950,,W 27 & AVE 7
39951,,W 29 & AVE 8
39952,161.0,W 22D
39953,,BROOKLYN
39954,5.0,W 40
39955,10.0,GRAND
39956,368.0,AVE 6
39957,2.0,PARK PL
39958,9.0,AVE 6
39959,158.0,CANAL
39960,275.0,DELANCEY
39961,133.0,FORSYTH
39962,40.0,OLIVER
39963,84.0,AVE 9
39964,261.0,BOWERY
39965,,194MADISN
39966,101.0,ALLEN
39967,36.0,W 20
39968,37.0,CANNON
39969,77.0,LUDLOW
39970,173.0,W 17
39971,248.0,WILLIAM 248 WILLIAM
39972,,CLINTON BROOKLYN
39973,89.0,3
39974,47.0,PEARL
39975,38.0,CORNELIA
39976,21.0,HESTER
39977,12.0,LEROY PL BLEECKER
39978,73.0,AMOS
39979,,WILLIAMSBUR
39980,22.0,WASHINGTON SQ
39981,11.0,BRG
39982,23.0,AND CLARKE
39983,14.0,WHITE
39984,136.0,CHARLES
39985,281.0,6
39986,78.0,WILLETT
39987,572.0,GRAND
39988,107.0,AVE 4 FORMERLY
39989,,INTERMENTS PRO
39990,107.0,
39991,,WILL BE
39992,54.0,STANTON
39993,31.0,KIN
39994,24.0,12
39995,,23D & AVE 5
39996,572.0,GRAND
39997,134.0,W LOIN
39998,215.0,CHURCH
39999,19.0,UNIVERSITY P
40000,48.0,E 13
40001,202.0,AVE B
40002,365.0,AVE 6
40003,167.0,W 15
40004,191.0,MOTT
40005,130.0,FORSYTH
40006,14.0,WHITE
40007,85.0,AVE 4 BH 85 AVE 4
40008,146.0,ANTHONY
40009,87.0,MERCER
40010,,12 & AVE A
40011,240.0,W 16
40012,262.0,WILLIAM
40013,76.0,6
40014,140.0,THMPS
40015,20.0,COMMERCE
40016,49.0,NORFOLK
40017,69.0,UNIVERSITY PL
40018,356.0,AVE 8
40019,267.0,SPRING
40020,609.0,G WICL
40021,112.0,DIVISION
40022,20.0,WAVRLY P
40023,199.0,BROOME
40024,259.0,RIVINGTON
40025,190.0,ALLEN
40026,5.0,AVE 6
40027,26.0,HESTER
40028,46.0,DOWNING
40029,112.0,KLIZABETH
40030,180.0,AVE B
40031,183.0,W 18
40032,99.0,7
40033,216.0,ELIZABETH
40034,1.0,RIDGE
40035,91.0,CANAL
40036,3.0,JAMES
40037,212.0,WILLIAM
40038,44.0,OAK
40039,218.0,7
40040,110.0,CHRISTPL
40041,62.0,KING
40042,299.0,RIVINGTON 303 RIVINGTE
40043,177.0,AMOS
40044,81.0,VANDAM
40045,202.0,DELANCEY
40046,469.0,B WA
40047,6.0,LEONARD
40048,3.0,AVE 3 & EB 39
40049,,W 22D & AVE 10
40050,10.0,
40051,,W 22D AVE 10
40052,40.0,SCAMMEL
40053,12.0,12
40054,151.0,AVE 6
40055,724.0,DELANCEY
40056,4.0,STEWART A
40057,,E 41 & AVE 4
40058,,W FOOT 2
40059,64.0,JAMES
40060,90.0,ELIZABETH
40061,210.0,ELIZABETH
40062,255.0,AVE 3
40063,36.0,ESSEX BROOME 19 MORTON
40064,216.0,5
40065,10.0,THOMAS
40066,420.0,PEARL
40067,221.0,MADISON
40068,10.0,DUTCH 34 PIKE
40069,95.0,NORTH MOORE
40070,112.0,BLE
40071,58.0,MARION
40072,19.0,MORTON
40073,10.0,E 17
40074,77.0,JAMES
40075,680.0,WASHINGTON
40076,176.0,ESSEX
40077,,FE 26 & AVE 1
40078,126.0,NORFOLK
40079,114.0,W 11
40080,221.0,W 16
40081,83.0,KING
40082,6.0,MURRAY
40083,61.0,AVE B
40084,21.0,MINETTA
40085,88.0,SUFFOLK
40086,61.0,MANGIN
40087,189.0,AMOS OFFICE 59
40088,23.0,WATER 42 REMSEN
40089,,BOSTON
40090,3.0,ALY 3 & E 35
40091,113.0,MOTT
40092,153.0,BLEECKER
40093,87.0,W 16
40094,302.0,AVE 8
40095,116.0,GREENE
40096,87.0,W 16
40097,74.0,MOTT
40098,,W 23D H AVS 5 AND 6
40099,38.0,PITT
40100,160.0,LAURENS
40101,160.0,LAURENS
40102,239.0,DELANCEY
40103,60.0,RIDGE
40104,22.0,GREENE
40105,116.0,GREENE
40106,116.0,GREENE
40107,116.0,GREENE
40108,22.0,SULLIVAN
40109,199.0,MONROE
40110,87.0,WARREN
40111,36.0,WALL
40112,52.0,WALL
40113,71.0,WALL
40114,12.0,COMMERCE
40115,74.0,PITT
40116,66.0,
40117,139.0,W 8
40118,61.0,AVE B
40119,321.0,MADISON
40120,443.0,GREENWICH
40121,59.0,FORSYTH
40122,789.0,GREENWICH
40123,239.0,CENTRE
40124,313.0,W 17TN
40125,1.0,BOWLING GREEN
40126,1.0,BOWLINGREEN
40127,13.0,STONE
40128,99.0,AND 101 JOHN
40129,4.0,STATE
40130,254.0,AVE 8
40131,161.0,W 18
40132,235.0,SPRING
40133,138.0,PRINCE
40134,34.0,HUDSON
40135,69.0,W 15
40136,118.0,THOMPSON
40137,16.0,HAMILTON
40138,,E 32D & AVE 3
40139,109.0,GREENE
40140,3.0,WHITEHALL
40141,172.0,2
40142,14.0,STANTON
40143,69.0,W 15
40144,95.0,JOHN
40145,23.0,CANNON
40146,158.0,BRG
40147,230.0,W 28
40148,56.0,CARMINE
40149,121.0,W 17
40150,129.0,CANNON
40151,647.0,WATER
40152,56.0,CARMINE
40153,8.0,W AND 39
40154,33.0,AVE 2
40155,67.0,BOWERY
40156,27.0,CANNON
40157,26.0,5
40158,16.0,BURLING SLIP
40159,26.0,LEWIS
40160,66.0,GREENWICH
40161,12.0,FRANKLIN
40162,77.0,JANE
40163,58.0,MULBERRY
40164,339.0,GREENWICH
40165,9.0,
40166,81.0,4
40167,,JERSEY CITY
40168,19.0,FRONT
40169,22.0,STONE
40170,79.0,JAMES
40171,78.0,READE
40172,138.0,CROSHY
40173,183.0,W 19
40174,291.0,HOUSTON
40175,26.0,HAMILTON
40176,,W 27 & AVE 7
40177,8.0,OAK
40178,154.0,10
40179,8.0,GROVE
40180,191.0,VARICK
40181,82.0,VANDAM
40182,20.0,W BROADWAY PL
40183,,BROOKLYN
40184,,BROOKLYN
40185,,JERSEY CITY
40186,213.0,FRONT E 59 BROADWAY
40187,99.0,WATTS
40188,111.0,MURRAY
40189,26.0,LEWIS
40190,517.0,WATER
40191,643.0,HUDSON
40192,231.0,10
40193,33.0,FRONT
40194,,JAUNCEY CT
40195,4.0,S MARK PL
40196,,W LTH
40197,523.0,PEARL
40198,506.0,GRND
40199,178.0,AVE 6
40200,96.0,ESSEX
40201,186.0,MULBERRY
40202,49.0,AVE B
40203,85.0,ESSEX
40204,90.0,FULTN
40205,105.0,PRINCE
40206,11.0,LISPENARD 11 LISPENRD
40207,1744.0,BOWERY
40208,3.0,N MOORE
40209,340.0,GREENWICH
40210,157.0,WALKER
40211,91.0,AVE 3
40212,441.0,GREENWICH
40213,103.0,4
40214,61.0,FRANKFORT
40215,,W 36 & AVE 9
40216,195.0,RIVINGTON
40217,162.0,ALLEN
40218,66.0,CHRYSTIE ANUS L I
40219,162.0,ALLEN
40220,97.0,GOLD
40221,41.0,HAMILTON
40222,145.0,AVE 8
40223,98.0,SUFFOLK
40224,73.0,JACKSON
40225,292.0,MADISON
40226,121.0,NORFOLK
40227,11.0,CAROLINE
40228,2.0,STANTON CT
40229,15.0,LEROY PL
40230,25.0,SHERIFF
40231,390.0,HUDSON
40232,66.0,RIDGE
40233,15.0,LEROY PL
40234,335.0,AVE 8335 AVE 8
40235,15.0,LEROY PL
40236,88.0,W 21
40237,88.0,W 21
40238,33.0,CEDAR
40239,597.0,HOUSTON
40240,153.0,W 28
40241,8.0,5
40242,17.0,STUYVESANT
40243,415.0,HUDSON
40244,13.0,MURRAY
40245,1.0,LEROY PL
40246,149.0,W LLTH
40247,542.0,PEARL
40248,176.0,ESSEX
40249,16.0,COLLEGE PL
40250,34.0,LEWIS 61244
40251,10.0,YORK
40252,375.0,GREENWICH 375 GREENWICH
40253,93.0,MARKET
40254,206.0,W 2IST
40255,258.0,AVE 3
40256,139.0,AVE 8
40257,368.0,G WICH
40258,154.0,SULLIVAN
40259,46.0,ALLEN
40260,8.0,AVE 8
40261,61.0,WHITEHALL
40262,30.0,JAY
40263,97.0,W 13
40264,96.0,CHERRY
40265,72.0,RIDGE
40266,651.0,WATER SUFFOLK
40267,240.0,AVE 3
40268,85.0,HENRY
40269,92.0,ROOSEVELT
40270,681.0,4
40271,146.0,BARROW
40272,13.0,CARLISLE 364 GREENWICH
40273,16.0,ABIN
40274,484.0,HUDSOW DON SQ
40275,29.0,GOERCK
40276,116.0,
40277,37.0,CHERRY
40278,16.0,BATAWIA
40279,390.0,CHERRY
40280,347.0,RIVINGTON
40281,,W 25 & ALY 8
40282,63.0,OLIVER
40283,70.0,MANGIN
40284,177.0,T
40285,69.0,LEONE
40286,9.0,PARK PL
40287,86.0,ORCHARD
40288,192.0,RIVINGTON
40289,132.0,AVE C
40290,5.0,JONES
40291,,WILLIAMSBURG
40292,5991.0,GREENWICH
40293,78.0,ROOSEVELT
40294,8.0,TRINITY PL
40295,102.0,W 20
40296,33.0,JAMES
40297,8.0,AVE 8
40298,207.0,STANTON
40299,39.0,CLARKSON
40300,,
40301,8.0,BETHUNE
40302,71.0,ESSEX
40303,22.0,ALLEN
40304,64.0,PIERREPONT
40305,,
40306,420.0,10
40307,49.0,KING
40308,213.0,GREENE
40309,79.0,PINE
40310,181.0,W 15
40311,362.0,6
40312,125.0,AND CANAL
40313,152.0,HESTER
40314,125.0,CANAL
40315,288.0,HUDSON
40316,98.0,SUFFOLK
40317,72.0,ELM
40318,228.0,G WICH
40319,5.0,KING
40320,228.0,GREENWICH
40321,94.0,W 18
40322,82.0,ALLEN
40323,72.0,ELM
40324,7.0,MOTT
40325,17.0,LEONARD
40326,19.0,LEWIS
40327,49.0,ROSE
40328,70.0,W 27
40329,110.0,ELDRIDGE
40330,289.0,W 17
40331,108.0,FULTON
40332,50.0,PINE
40333,,BROOKLYN
40334,173.0,HENRY
40335,,BROOKLYN
40336,50.0,PINE H STATEN IS
40337,50.0,
40338,7.0,SOUTH
40339,158.0,W 20
40340,53.0,RIDGE
40341,,W 28 & AVE 9
40342,402.0,8
40343,121.0,AVE B
40344,254.0,WILLIAM
40345,84.0,HENRY
40346,123.0,PITT
40347,,BROOKLYN
40348,35.0,E BROADWAY
40349,67.0,S MARK PL
40350,,W 39 & AVE 9
40351,188.0,2
40352,234.0,BROOME
40353,8.0,CORNELIA
40354,22.0,OAK
40355,86.0,RIDGE
40356,219.0,CHRYSTIE
40357,99.0,BEEKMAN
40358,166.0,LUDLOW
40359,14.0,BEEKMAN
40360,208.0,WILLIAM
40361,48.0,AVE 1
40362,177.0,AVE 8
40363,16.0,CENTRE
40364,,OTE
40365,181.0,CLINTON
40366,91.0,WALL
40367,60.0,AVE A
40368,200.0,FULTON
40369,397.0,10
40370,244.0,2
40371,478.0,HUDSON
40372,283.0,WATER
40373,15.0,HAMMOND
40374,85.0,ANN
40375,36.0,WOOSTER
40376,36.0,WOOSTER
40377,61.0,WILLIAM
40378,234.0,DELANCEY
40379,177.0,3
40380,484.0,G WICH
40381,76.0,CHRYSTIE
40382,65.0,FORSYTH
40383,73.0,HAMERSLEY
40384,55.0,WILLETT
40385,42.0,MAIDEN LN
40386,14.0,HOWARD
40387,5.0,BETHUNE
40388,85.0,MERCER
40389,198.0,DELANCEY
40390,87.0,GOERCK
40391,31.0,S MARK PL
40392,91.0,HORATIO
40393,92.0,HOUSTON
40394,83.0,ORANGE
40395,302.0,AVE 8
40396,,W 26 & AVE 7
40397,17.0,ESSEX
40398,,4S HAMERSLEY
40399,24.0,ROSE
40400,178.0,ELIZABETH
40401,95.0,HAMERSLEY
40402,95.0,HAMERSLEY
40403,108.0,LEROY
40404,299.0,MADISON
40405,271.0,W 17
40406,271.0,W 17
40407,10.0,AVE 9
40408,347.0,RIVINGTON
40409,221.0,MADISON
40410,653.0,HUDSON
40411,,
40412,135.0,12
40413,216.0,ELIZABETH
40414,316.0,DELANCEY
40415,264.0,7
40416,128.0,NORFOLK
40417,250.0,MOTT
40418,77.0,W 20
40419,316.0,DELANCEY
40420,36.0,UNION PL
40421,316.0,DELANCEY
40422,77.0,W 20
40423,198.0,ALLEN
40424,36.0,UNION PL
40425,49.0,MERCHANTS
40426,18.0,BROAD
40427,19.0,WAVERLEY PI
40428,19.0,WAVERLEY PL
40429,31.0,10
40430,,PRESIDENT
40431,59.0,MAIDEN LA FACTORY AT N NEWARK J
40432,,PRESIDENT
40433,68.0,NORTH MOORE
40434,,W 19 & AVE 7
40435,,
40436,,AVE W 7N 35
40437,29.0,EF 20
40438,50.0,E 21
40439,4.0,BROADWAY
40440,19.0,DOYER
40441,152.0,ATTORNEY
40442,141.0,MAODOUGA
40443,90.0,COLNM BIA
40444,6.0,10
40445,22.0,BOND
40446,140.0,FULTON
40447,49.0,LEWIS
40448,424.0,COLUMBIA
40449,276.0,
40450,,AVE W 6C 26
40451,21.0,COMMERCE
40452,262.0,MONROE
40453,99.0,1
40454,8.0,LEONARD
40455,213.0,SPRING
40456,86.0,MORTON
40457,152.0,W 32D
40458,171.0,ATTORNEY
40459,,W 28 & AVE 10
40460,181.0,FRANKLIN
40461,306.0,DELANCEY
40462,250.0,MONROE
40463,272.0,3
40464,3.0,TROY
40465,272.0,3
40466,300.0,5
40467,25.0,GOERCK
40468,6.0,TOMPKINS
40469,76.0,SHERIFF
40470,46.0,AMOS
40471,32.0,SCAMMEL
40472,565.0,GREENWICH
40473,163.0,ORCHARD
40474,565.0,GREENWICH
40475,145.0,BROADWAY
40476,449.0,4
40477,155.0,7
40478,680.0,WASHINGTON
40479,126.0,NASSAU
40480,,W 23D VV 8
40481,15.0,SPRING
40482,197.0,AVE 6
40483,,BROOKLYN
40484,219.0,W 20
40485,42.0,RIDGE
40486,25.0,DEY
40487,207.0,BROOME
40488,602.0,GRAND
40489,176.0,W 19
40490,589.0,BROADWAY
40491,758.0,GREENWICH
40492,166.0,WILLIAM
40493,14.0,TRINITY PL
40494,39.0,LEXINGTON AVE
40495,321.0,5
40496,4.0,8YDNEY PL
40497,71.0,WILLIAM
40498,,FORDHAM
40499,71.0,WILLIAM
40500,127.0,BROAD
40501,72.0,W 32D
40502,11.0,AVE 11 & W 29
40503,,BROOKLYN
40504,48.0,HAMILTON
40505,43.0,DOMINICK
40506,30.0,RENWICK
40507,,23D & V 5
40508,,FE 19 & AVE 3
40509,147.0,HOUSTON
40510,16.0,CLARKSON
40511,64.0,GROVE
40512,38.0,LEWIS
40513,124.0,GRAND 61 CLINTON
40514,38.0,WHITE
40515,697.0,WASHINGTON
40516,133.0,HAMMOND
40517,693.0,GREENWICH
40518,1833.0,HAMMOND
40519,166.0,RIVINGTON
40520,30.0,LEWIS
40521,24.0,ORCHARD
40522,246.0,STANTON
40523,,AMITY & CT BROOKLYN
40524,169.0,WOOSTER
40525,5.0,HESTER
40526,289.0,BOWERY
40527,13.0,5
40528,59.0,CROSBY
40529,3.0,HALL PL
40530,51.0,SANDS
40531,81.0,BROAD
40532,347.0,AVE 8
40533,3314.0,BROADWAY
40534,260.0,MONROE
40535,251.0,BOWERY
40536,100.0,STANTON
40537,,BROOKLYN
40538,142.0,BROADWAY
40539,8.0,
40540,172.0,CHERRY
40541,29.0,PECK SL
40542,,AVE W 7C 21
40543,244.0,2
40544,194.0,CHURCH
40545,54.0,ORCHARD
40546,61.0,MOTT
40547,260.0,B WRY
40548,208.0,W 25
40549,407.0,AVE 3
40550,29.0,PECK SL
40551,16.0,HAMMOND
40552,19.0,CHERRY
40553,6.0,PITT
40554,,BROOKLYN
40555,10.0,JONES
40556,,
40557,125.0,COLUMBIA
40558,306.0,MOTT
40559,20.0,WILLOW PL
40560,27.0,TOMPKINS
40561,255.0,3
40562,8.0,JONES
40563,377.0,9
40564,371.0,BOWE
40565,186.0,VARICK
40566,580.0,GRAND
40567,42.0,HUBERT
40568,662.0,WATER
40569,332.0,HENRY
40570,131.0,READE
40571,,ASTORIA
40572,29.0,BROADWAY
40573,12.0,FULTON
40574,163.0,W 22D
40575,163.0,WALKER
40576,714.0,CROSS
40577,7.0,AMITY
40578,126.0,HUDSON
40579,126.0,HUDSON
40580,48.0,THOMAS
40581,298.0,BROADWAY
40582,8.0,MARION
40583,320.0,HUDSON
40584,120.0,SHERIFF
40585,2084.0,GRAND
40586,6.0,SUFFOLK
40587,9.0,PARK PL
40588,,
40589,165.0,CHAMBERS
40590,9.0,AMITY PL
40591,29.0,MARKET
40592,35.0,CEDAR
40593,22.0,BANK
40594,175.0,SEGOND
40595,436.0,AVE 4436 AVE 4
40596,69.0,FULTON
40597,177.0,2
40598,299.0,HUDSON
40599,134.0,MOTT
40600,11.0,JERSEY
40601,24.0,MADISON
40602,33.0,GANSEVOORT W 234 15
40603,9.0,AMITY PL
40604,200.0,7
40605,7.0,ANTHONY
40606,6924.0,GRAND
40607,425.0,GRAND WILLIAMSBURG
40608,30.0,FULTON
40609,61.0,WALL
40610,289.0,BROADWAY
40611,124.0,BOWERY UB 568 BROADWAY
40612,,W RD
40613,45.0,JOHN
40614,72.0,WALL FA
40615,174.0,CENTRE
40616,319.0,BROADWAY
40617,,FACTORY E FT 25
40618,27.0,MAIDEN LA
40619,,FACTORY E FT 25
40620,50.0,WALL
40621,18.0,
40622,,EX
40623,106.0,BROADWAY
40624,,TRUST CO 52 WALL
40625,348.0,BROADWAY
40626,5.0,HANOVER
40627,5.0,HANOVER
40628,159.0,FRONT
40629,3.0,HAMMOND
40630,29.0,DOUGLASS
40631,18.0,DEGRAW B KLYN
40632,49.0,OAK
40633,537.0,HOUSTON
40634,,BROADWAY & PRINCE
40635,261.0,WILLIAM
40636,33.0,ROSE
40637,125.0,THOMPSON
40638,251.0,5
40639,34.0,ROOSEVELT
40640,3.0,S KNAPP PL
40641,,BROOKLYN
40642,24.0,CHURCH
40643,24.0,CHURCH
40644,38.0,CORNELIA
40645,734.0,CANAL
40646,51.0,WALL
40647,67.0,ORCHARD
40648,16.0,ESSEX
40649,95.0,4
40650,19.0,WATTS
40651,94.0,ELDRIDGE
40652,1264.0,FORSYTH
40653,192.0,DELANCEY
40654,,AVE W 5N 30
40655,40.0,W 13
40656,,
40657,,NEWARK
40658,354.0,3
40659,21.0,HUDSON
40660,83.0,AVE 7
40661,100.0,WEST
40662,,JERSEY CITY
40663,55.0,HESTER
40664,43.0,WILLOW PL
40665,131.0,ALLEN
40666,147.0,W 28
40667,207.0,DIVISION
40668,84.0,FRONT
40669,,BROOKLYN
40670,7.0,NASSAU 3374
40671,93.0,COLUMBIA
40672,246.0,AVE 8
40673,,B GPORT
40674,329.0,3
40675,23.0,MAIDEN LA AND 26
40676,25.0,JORALEMON
40677,70.0,CHATHAM
40678,35.0,MADISON
40679,174.0,FRANKLIN
40680,79.0,WATER
40681,,B KLYN
40682,7.0,W 30
40683,116.0,SANDS
40684,88.0,LEWIS F
40685,193.0,W 20 AIT
40686,,STANTON & GOERCK
40687,329.0,3
40688,62.0,PITT BOY
40689,30.0,PERRY POT
40690,40.0,W 13
40691,36.0,VESTRY
40692,312.0,9 SE
40693,87.0,W 22D
40694,39.0,4 A
40695,141.0,MACDOUGAL FT
40696,157.0,WOOSTER
40697,,BROOKLYN
40698,98.0,ELDRIDGE I
40699,273.0,W 18T NOD
40700,,39N ALY 3
40701,387.0,BROOME POO
40702,58.0,E BROADWAY IIT
40703,87.0,W 22D NAL
40704,93.0,COLUMBIA OY
40705,351.0,AVE 3 AND A
40706,,W 25 & AVE 6 BOD
40707,,W 25 & AVE 7 AN
40708,23.0,MINETTA LN
40709,186.0,FRONT
40710,163.0,BARROW
40711,55.0,PERRY I
40712,333.0,AVE 3
40713,89.0,CLINTON PL
40714,247.0,GRAND
40715,240.0,BROADWAY
40716,100.0,WEST
40717,88.0,MANGIN
40718,23.0,MAIDEN LN
40719,212.0,AND BOWERY
40720,120.0,LUDLOW
40721,147.0,MERCER
40722,50.0,FRANKLIN
40723,19.0,LEONARD
40724,209.0,DUANE
40725,,AVE W 9C 36
40726,72.0,BANK
40727,50.0,PINE
40728,20.0,JAMES
40729,,BRKLYN
40730,311.0,G WICH
40731,54.0,ANTHONY
40732,315.0,DELANCEY
40733,1534.0,
40734,472.0,PEARL
40735,10.0,W 29
40736,129.0,GREENE
40737,133.0,AVE 8
40738,209.0,DUANE
40739,134.0,LIBERTY
40740,9.0,AVE 9 & W 29
40741,9.0,FORSYTH
40742,57.0,BEDFORD
40743,267.0,ELIZABETH
40744,,BROOKLYN
40745,25.0,SOUTH
40746,6.0,CROSBY
40747,5.0,CROSBY
40748,177.0,3
40749,57.0,WALKER
40750,242.0,MONROE
40751,14.0,ORCHARD
40752,7.0,ALY 7 & W 21
40753,243.0,E 25
40754,417.0,GREENWICH
40755,197.0,2
40756,44.0,VESEY
40757,253.0,WASHINGTON
40758,167.0,2
40759,102.0,WASHINGTON MAR
40760,44.0,VESEY
40761,19.0,STATE
40762,70.0,E 15
40763,19.0,STATE
40764,88.0,CHRYSTIE
40765,7.0,NASSAU
40766,54.0,CEDAR
40767,64.0,CEDAR
40768,111.0,AVE 4
40769,32.0,G 32 G WICH
40770,76.0,S MARK PL
40771,249.0,HOUSTON
40772,,W 30 & AVE 8
40773,88.0,WILLETT
40774,60.0,RIDGE
40775,52.0,DOMINICK
40776,125.0,BARROW
40777,6.0,AVE 6 & W 88
40778,18.0,BEDFORD
40779,22.0,BEAVER
40780,191.0,PRINCE
40781,8.0,ASTOR
40782,341.0,PEARL
40783,17.0,DOWNING
40784,185.0,CANA
40785,223.0,BROOME
40786,185.0,CANAL
40787,41.0,SPRING
40788,314.0,AVE A
40789,215.0,AND DIVISION
40790,197.0,2
40791,122.0,AVE 3
40792,143.0,HICKS
40793,55.0,JAMES
40794,6.0,W BROADWAY PL
40795,61.0,HAMMOND
40796,263.0,7
40797,263.0,7
40798,192.0,BROADWAY
40799,35.0,AVE 1
40800,123.0,3
40801,77.0,LEROY
40802,85.0,WATTS
40803,98.0,HOUSTON
40804,50.0,ROBINSON
40805,192.0,FRANKLIN
40806,228.0,G WICH
40807,185.0,DUANE
40808,179.0,AVE 3
40809,,BROOKLYN
40810,,BROOKLYN
40811,86.0,ANN
40812,402.0,8
40813,122.0,CLINTON
40814,119.0,PERRY
40815,210.0,WILLIAM
40816,47.0,GREENWICH
40817,55.0,HESTER
40818,31.0,PEARL
40819,145.0,ELDRIDGE
40820,,
40821,2614.0,BROOME
40822,31.0,PEARL
40823,2.0,STATE
40824,2.0,STATE
40825,71.0,MANGIN
40826,,35F AVE 3
40827,326.0,SPRING
40828,360.0,9
40829,183.0,ALY 8 ATH
40830,18.0,CORNELIA
40831,176.0,STANTON
40832,64.0,6
40833,79.0,STATE BK
40834,5.0,SCAMMEL M
40835,91.0,4
40836,139.0,AMOS
40837,234.0,ET AT TE OE EW TE EE TTIT
40838,704.0,CHURCH
40839,34.0,CLARKSON
40840,187.0,W 13
40841,176.0,ALY 8
40842,168.0,E 27
40843,,W 24 & AVE 9
40844,260.0,4
40845,183.0,ALY 8
40846,,BROOKLYN
40847,10.0,MADISON
40848,639.0,WASHINGTON
40849,72.0,GANSEVOORT
40850,91.0,4
40851,2.0,PARK PL
40852,67.0,ALY 6
40853,139.0,AMOS
40854,226.0,W 17
40855,144.0,FORSYTH
40856,539.0,GREENWICH
40857,144.0,AMOG
40858,236.0,W I7
40859,85.0,GRAND
40860,132.0,ALY 8
40861,236.0,W 17
40862,51.0,MORTON
40863,24.0,LEROY
40864,421.0,10
40865,60.0,GROVE
40866,13.0,WARREN PL
40867,23.0,DELANCEY
40868,81.0,LEWIS
40869,54.0,AMOS
40870,179.0,G WICH
40871,,W 43D
40872,,24 & AVE 1
40873,64.0,1
40874,8.0,JANE
40875,15.0,AVE A
40876,179.0,ORCHARD
40877,52.0,CHRYSTIE
40878,31.0,W 16
40879,31.0,W 16
40880,42.0,BROAD
40881,163.0,ALY C WA
40882,160.0,2
40883,93.0,ELM
40884,65.0,CHRYSTIE
40885,164.0,AVE 3
40886,54.0,TOMPKINS
40887,2.0,S KNAPP PL
40888,18.0,DOVER
40889,821.0,5
40890,356.0,HOUSTON
40891,1.0,CLINTON
40892,30.0,TRINITY PL
40893,89.0,AVE 9
40894,129.0,HENRY
40895,,WILLIAMSBURG
40896,23.0,CORNELIA I
40897,124.0,HAMILTON
40898,485.0,PEARL
40899,321.0,5
40900,,W 18 & AVE 6
40901,208.0,WILLIAM
40902,62.0,CHERRY
40903,386.0,WATER
40904,181.0,VARICK
40905,,TE OE EW TE EE TTIT
40906,137.0,AND WASHINGTON
